"Respondent.clean","Respondent.ID","Respondent.entry.ID","Region.within.country.clean","Country.clean","World.region.clean","Crop.clean","Crop.type.clean","Score.type","Score","Respondent.entry.label","TotalScore.allInterventions","MeanScore.allInterventions","Country.WB","GDP_per_capita","AgForestryFish_ValueAdded_percentGDP","AllResearchAndDev_percentGPD","EnviroPerformance_score","AgResearchAndDev_PPP2017","Taiwan_imputed_from_China","Exact_latitude","Exact_longitude","Coarse_latitude","Coarse_longitude","BatRichness"
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Acoustic Bat Lure",3,"R17-1",7,1.16666666666667,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Artificial Roost",3,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Agrochemical Reduction",2,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Revegetation",0,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Bat Education",1,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Artificial Water Sources",0,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R17-2",6,1,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744,46
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Artificial Roost",1,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Agrochemical Reduction",1,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Revegetation",2,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Bat Education",1,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Artificial Water Sources",0,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Acoustic Bat Lure",0,"R18-1",5,0.833333333333333,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Artificial Roost",0,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Revegetation",2,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Bat Education",1,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Artificial Water Sources",0,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R18-2",3,0.5,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934,81
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Artificial Roost",2,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Agrochemical Reduction",2,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Revegetation",2,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Bat Education",1,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Artificial Water Sources",1,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Acoustic Bat Lure",0,"R19-1",8,1.33333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Artificial Roost",1,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Revegetation",1,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Bat Education",1,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Artificial Water Sources",0,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HR","R19","2","Central Portugal","Portugal","Europe","Pine","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R19-2",3,0.5,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,40.5364,-7.2683,39.6062103081133,-8.52813028125945,29
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Artificial Roost",1,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Revegetation",0,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Bat Education",0,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Artificial Water Sources",0,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"HW","R20","1","Multi-region: shandong province, shannxi province & yunnan province","China","East Asia","Apple","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R20-1",1,0.166666666666667,"China",12951.1782397043,6.88951941080068,2.57729,33.88,7963.6834961115,FALSE,37.4638,121.4479,36.6914066934515,103.378049539793,147
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Artificial Roost",1,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Agrochemical Reduction",2,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Revegetation",2,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Bat Education",0,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Artificial Water Sources",0,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JM","R21","1","Auckland","New Zealand","Australasia / Pacific","Multi- crop & pasture","Pasture & mixed cropping","Acoustic Bat Lure",0,"R21-1",5,0.833333333333333,"New Zealand",49302.341876493,4.00852725247614,1.54848,55.45,328.003365423407,FALSE,-38.6857,176.0702,-41.7023337271842,172.921343839925,2
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Artificial Roost",0,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Agrochemical Reduction",0,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Revegetation",1,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Bat Education",0,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Artificial Water Sources",0,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R22","1","Bourgogne-Franche-Comté","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Acoustic Bat Lure",0,"R22-1",1,0.166666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,47.2378,6.0241,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Artificial Roost",2,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Agrochemical Reduction",3,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Revegetation",0,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Bat Education",1,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Artificial Water Sources",1,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JF","R23","2","Multi-region: Occitanie & Nouvelle-Aquitaine","France","Europe","Vineyard","Vineyard","Acoustic Bat Lure",0,"R23-2",7,1.16666666666667,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,43.6108,3.8767,42.9551401765111,-6.67614112511506,35
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Artificial Roost",0,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Agrochemical Reduction",1,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Revegetation",0,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Bat Education",0,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Artificial Water Sources",0,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JN","R24","1","Hualien County","Taiwan","East Asia","Rice","Grain crops","Acoustic Bat Lure",0,"R24-1",1,0.166666666666667,"Taiwan, China",12951.1782397043,6.88951941080068,2.57729,33.88,598.358884272946,TRUE,23.9871,121.6015,23.7502042082941,120.951465590186,34
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Roost",3,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Agrochemical Reduction",2,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Revegetation",3,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Bat Education",1,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Water Sources",2,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"JH","R25","1","Alentejo","Portugal","Europe","Olive groves","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R25-1",11,1.83333333333333,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945,29
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Roost",0,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Agrochemical Reduction",1,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Revegetation",0,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Bat Education",1,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Artificial Water Sources",0,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","1","Tuscany","Italy","Europe","Olive groves","Perennial fruit & forestry crops","Acoustic Bat Lure",0,"R26-1",2,0.333333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,43.7696,11.2558,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Artificial Roost",2,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Agrochemical Reduction",1,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Revegetation",0,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Bat Education",1,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Artificial Water Sources",1,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"LA","R26","2","Lazio","Italy","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Acoustic Bat Lure",0,"R26-2",5,0.833333333333333,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,41.9028,12.4964,42.7156861458039,12.2010485047317,36
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Artificial Roost",0,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Agrochemical Reduction",1,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Revegetation",1,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Bat Education",1,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Artificial Water Sources",1,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"MC","R28","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Acoustic Bat Lure",0,"R28-1",4,0.666666666666667,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934,81
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Artificial Roost",2,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Agrochemical Reduction",0,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Revegetation",1,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Bat Education",1,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Artificial Water Sources",0,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"N","R29","1","Zacatecas","Mexico","Latin America / Caribbean","Multi- crop","Pasture & mixed cropping","Acoustic Bat Lure",0,"R29-1",4,0.666666666666667,"Mexico",13830.843848864,3.84569758598285,0.26746,46.09,508.188663304649,FALSE,22.7709,-102.5832,23.9241551848632,-102.170985323958,144
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Artificial Roost",2,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Agrochemical Reduction",0,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Revegetation",0,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Bat Education",1,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
"PT","R30","1","Multi-region: Limpopo & Free State","South Africa","Africa","Litchees","Perennial fruit & forestry crops","Artificial Water Sources",0,"R30-1",3,0.5,"South Africa",6034.27208964673,2.53517112309848,0.61479,37.6,243.487133597788,FALSE,-22.9375,30.4844,-28.9742085144411,25.1934382241476,60
