"Respondent.clean","Respondent.ID","Respondent.entry.ID","Region.within.country.clean","Country.clean","World.region.clean","Crop.clean","Crop.type.clean","Score.type","Score","Respondent.entry.label","TotalScore.allSteps","MeanScore.allSteps","GeoMeanScore.allSteps","Country.WB","GDP_per_capita","AgForestryFish_ValueAdded_percentGDP","AllResearchAndDev_percentGPD","EnviroPerformance_score","AgResearchAndDev_PPP2017","Taiwan_imputed_from_China","Exact_latitude","Exact_longitude","Coarse_latitude","Coarse_longitude"
"CM","R11","1","Western Province","Ghana","Africa","Multi- crop","Pasture & mixed cropping","Limiting Factors",2,"R11-1",5,1,0,"Ghana",2383.90410476221,20.9430687855615,NA,28.6,116.975380230497,FALSE,5.1667,-2.8667,7.94769971258465,-1.21698964043326
"CM","R11","1","Western Province","Ghana","Africa","Multi- crop","Pasture & mixed cropping","Available Interventions",1,"R11-1",5,1,0,"Ghana",2383.90410476221,20.9430687855615,NA,28.6,116.975380230497,FALSE,5.1667,-2.8667,7.94769971258465,-1.21698964043326
"CM","R11","1","Western Province","Ghana","Africa","Multi- crop","Pasture & mixed cropping","Monitoring Interventions",0,"R11-1",5,1,0,"Ghana",2383.90410476221,20.9430687855615,NA,28.6,116.975380230497,FALSE,5.1667,-2.8667,7.94769971258465,-1.21698964043326
"CM","R11","1","Western Province","Ghana","Africa","Multi- crop","Pasture & mixed cropping","Breadth of Implementation
of Interventions",0,"R11-1",5,1,0,"Ghana",2383.90410476221,20.9430687855615,NA,28.6,116.975380230497,FALSE,5.1667,-2.8667,7.94769971258465,-1.21698964043326
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Evidence",3,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Representativeness",0,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Limiting Factors",2,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Available Interventions",1,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Monitoring Interventions",0,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DR","R12","1","Veneto","Italy","Europe","Apple","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",1,"R12-1",7,1.4,0,"Italy",39279.699782164,1.8596431753596,1.37935,61.56,952.713803909769,FALSE,45.4408,12.3155,42.7156861458039,12.2010485047317
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Evidence",3,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Representativeness",1,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Limiting Factors",2,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Available Interventions",1,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Monitoring Interventions",0,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","1","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Breadth of Implementation
of Interventions",0,"R13-1",6,1.2,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Evidence",3,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Representativeness",0,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Limiting Factors",2,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Available Interventions",2,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Monitoring Interventions",1,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"DF","R13","2","Cameroon: multi-region","Cameroon","Africa","Agroforestry cacao","Agroforestry cacao","Breadth of Implementation
of Interventions",0,"R13-2",8,1.6,0,"Cameroon",1720.47510154506,17.0996372773511,NA,34.9,36.1474384663849,FALSE,3.848,11.5021,5.68116800316289,12.7339439676681
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Evidence",2,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Representativeness",1,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Limiting Factors",1,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Available Interventions",0,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Monitoring Interventions",0,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","1","Karnataka","India","South / Southeast Asia","Rice","Grain crops","Breadth of Implementation
of Interventions",0,"R14-1",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Evidence",2,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Representativeness",1,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Limiting Factors",0,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Available Interventions",0,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Monitoring Interventions",1,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"KD","R14","2","Karnataka","India","South / Southeast Asia","Arecanut","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",0,"R14-2",3,0.6,0,"India",2434.44826340989,17.6565389328245,0.64558,22.46,4453.98508903982,FALSE,14.6197,74.8354,22.7766430396087,79.5639109318103
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Evidence",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Representativeness",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Limiting Factors",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Available Interventions",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Monitoring Interventions",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","1","Central Scotland","UK","Europe","Multi- grain & vegetable","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R15-1",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Evidence",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Representativeness",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Limiting Factors",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Available Interventions",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Monitoring Interventions",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","2","Central Scotland","UK","Europe","Pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R15-2",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Evidence",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"EF","R15","3","Central Scotland","UK","Europe","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R15-3",10,2,2,"United Kingdom",49919.6896621586,0.648180849687737,2.67614,71.51,634.098457763344,FALSE,56.1165,-3.9369,54.0116497461288,-2.75814205633043
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Evidence",2,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",1,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",2,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",2,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",2,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","1","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R16-1",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.65926,1.73671,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Evidence",0,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Representativeness",2,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Limiting Factors",2,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Available Interventions",2,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Monitoring Interventions",2,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","2","Multi-region: northern, eastern & western France","France","Europe","Multi- crop & pasture","Pasture & mixed cropping","Breadth of Implementation
of Interventions",2,"R16-2",8,1.6,0,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,48.63779,1.92263,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Evidence",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Representativeness",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Limiting Factors",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Available Interventions",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Monitoring Interventions",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"FM","R16","3","Multi-region: Normandie, Occitanie, Vaucluse & Nouvelle-Aquitaine","France","Europe","Apple","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",2,"R16-3",10,2,2,"France",44700.1384177544,1.48475796304424,2.17832,69.82,1537.31777634499,FALSE,45.8336,1.2611,42.9551401765111,-6.67614112511506
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Evidence",3,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Representativeness",3,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Limiting Factors",3,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Available Interventions",1,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Monitoring Interventions",2,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","1","Texas","USA","North America","Cotton","Field crops","Breadth of Implementation
of Interventions",1,"R17-1",10,2,1.782602457966,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.2098,-99.7862,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Evidence",2,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Representativeness",1,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Limiting Factors",2,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Available Interventions",2,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Monitoring Interventions",1,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"GM","R17","2","Multi-region: Texas & Florida","USA","North America","Pecan","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",2,"R17-2",9,1.8,1.74110112659225,"United States",82586.7847707894,0.942961672907101,3.44716,58.54,5113.96640319801,FALSE,29.3216,-99.4712,44.7437315908213,-103.629562809744
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Evidence",3,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Representativeness",2,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Limiting Factors",1,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Available Interventions",2,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Monitoring Interventions",1,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","1","New South Wales","Australia","Australasia / Pacific","Cotton","Field crops","Breadth of Implementation
of Interventions",1,"R18-1",8,1.6,1.43096908110526,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-29.4658,149.8412,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Evidence",1,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Representativeness",1,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Limiting Factors",2,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Available Interventions",0,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Monitoring Interventions",0,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HK","R18","2","New South Wales","Australia","Australasia / Pacific","Blueberries","Perennial fruit & forestry crops","Breadth of Implementation
of Interventions",0,"R18-2",3,0.6,0,"Australia",65058.3773146674,2.57169831894523,1.85783,59.4,670.612655136355,FALSE,-30.29705912,153.1123257,-25.7641815523079,134.303829123934
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Evidence",2,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Representativeness",1,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
"HR","R19","1","Alentejo","Portugal","Europe","Vineyard","Vineyard","Limiting Factors",3,"R19-1",12,2.4,2.35215804504935,"Portugal",27634.6183139773,2.13721069426312,1.69491,62.74,89.0575630399789,FALSE,38.5714,-7.9135,39.6062103081133,-8.52813028125945
